filename,width,height,class,xmin,xmax,ymin,ymax
201806301509_056,17,76,Sailboat,793,810,192,268
201806301509_057,18,82,Sailboat,713,731,190,272
201806301509_058,19,63,Sailboat,795,814,200,263
201806301509_059,24,63,Sailboat,830,854,205,268
201806301509_053,29,98,Sailboat,1030,1059,170,268
201806301509_000,113,66,Passengership,1044,1157,224,290
201806301509_058,15,24,Cruiseship,929,944,233,257
201806301509_000,32,19,Motorboat,384,416,260,279
201806301509_053,13,14,Boat,857,870,254,268
201806301509_052,26,15,Boat,313,339,270,285
201806301509_001,115,40,Miscboat,1163,1278,254,294
201806301509_001,105,55,Miscboat,1057,1162,232,287
201806301509_000,11,182,Seamark,1020,1031,373,555
201806301509_001,7,24,Seamark,289,296,258,282
201806301509_004,7,19,Seamark,1113,1120,258,277
201806301509_005,6,15,Seamark,1092,1098,250,265
201806301509_059,6,16,Seamark,591,597,256,272
201806301539_002,8,21,Seamark,261,269,260,281
201806301539_003,13,19,Seamark,207,220,264,283
201806301539_001,4,14,Seamark,792,796,251,265
201806301539_002,11,21,Seamark,804,815,251,272
201806301539_003,8,24,Seamark,897,905,251,275
201806301539_004,10,32,Seamark,860,870,254,286
201806301539_005,28,57,Seamark,922,950,246,303
201806301539_006,28,71,Seamark,1011,1039,252,323
201806301539_007,75,33,Militaryship,1098,1173,222,255
201806301539_008,87,38,Militaryship,1086,1173,220,258
201806301539_009,77,36,Militaryship,1171,1248,230,266
201806301539_010,85,38,Militaryship,1177,1262,232,270
201806301539_011,22,11,Boat,536,558,263,274
201806301539_012,24,12,Boat,207,231,274,286
201806301539_013,22,16,Boat,2,24,282,298
201806301539_008,8,22,Seamark,804,812,252,274
201806301539_009,11,25,Seamark,871,882,251,276
201806301539_010,7,30,Seamark,866,873,254,284
201806301539_011,19,47,Seamark,991,1010,252,299
201806301539_012,24,51,Seamark,871,895,257,308
201806301539_013,25,93,Seamark,1015,1040,254,347
201806301539_001,16,30,Cruiseship,727,743,226,256
201806301539_002,18,33,Cruiseship,721,739,227,260
201806301539_003,19,35,Cruiseship,756,775,224,259
201806301539_004,22,35,Cruiseship,647,669,226,261
201806301539_005,23,37,Cruiseship,637,660,223,260
201806301539_006,20,35,Cruiseship,605,625,225,260
201806301539_007,23,41,Cruiseship,474,497,226,267
201806301539_008,28,51,Cruiseship,426,454,219,270
201806301539_009,28,51,Cruiseship,448,476,219,270
201806301539_010,30,52,Cruiseship,387,417,215,267
201806301539_011,33,58,Cruiseship,450,483,205,263
201806301539_012,41,32,Cruiseship,232,273,240,272
201806301539_013,33,62,Cruiseship,178,211,210,272
201806301539_013,35,24,Passengership,925,960,248,272
201806301539_014,48,22,Passengership,747,795,251,273
201806301539_015,54,28,Passengership,574,628,253,281
201806301539_016,96,49,Passengership,367,463,244,293
201806301539_012,63,38,Militaryship,1163,1226,239,277
201806301539_013,96,42,Militaryship,1160,1256,235,277
201806301539_014,117,50,Militaryship,1162,1279,227,277
201806301539_015,112,58,Militaryship,1170,1282,227,285
201806301539_016,66,59,Militaryship,1206,1272,221,280
201806301539_017,17,37,Seamark,939,956,265,302
201806301539_018,15,56,Seamark,984,999,268,324
201806301539_019,13,78,Seamark,1131,1144,290,368
201806301539_011,5,11,Seamark,1094,1099,262,273
201806301539_012,6,12,Seamark,929,935,261,273
201806301539_013,7,13,Seamark,947,954,252,265
201806301539_014,7,17,Seamark,920,927,256,273
201806301539_015,8,19,Seamark,905,913,256,275
201806301539_016,9,21,Seamark,920,929,253,274
201806301539_017,12,32,Seamark,918,930,253,285
201806301539_018,16,34,Seamark,907,923,257,291
201806301539_019,12,31,Seamark,921,933,264,295
201806301539_020,37,82,Seamark,935,972,252,334
201806301539_021,55,151,Seamark,1038,1093,249,400
201806301539_022,19,83,Seamark,1014,1033,269,352
201806301539_023,18,77,Seamark,1022,1040,286,363
201806301539_022,165,79,Militaryship,1109,1274,217,296
201806301539_023,288,201,Militaryship,993,1281,109,310
201806301539_024,229,51,Militaryship,1051,1280,267,318
201806301539_024,116,49,Militaryship,929,1045,237,286
201806301539_025,209,80,Militaryship,947,1156,207,287
201806301539_017,19,37,Sailboat,1079,1098,239,276
201806301539_018,14,28,Sailboat,1056,1070,242,270
201806301539_019,21,41,Sailboat,1041,1062,236,277
201806301539_020,21,42,Sailboat,966,987,238,280
201806301539_021,21,40,Sailboat,831,852,229,269
201806301539_022,21,53,Sailboat,593,614,225,278
201806301539_023,32,74,Sailboat,301,333,212,286
201806301539_024,45,87,Sailboat,50,95,206,293
201806301539_022,15,9,Boat,809,824,269,278
201806301539_023,25,21,Boat,539,564,268,289
201806301539_024,36,25,Boat,198,234,297,322
201806301539_026,19,52,Seamark,836,855,257,309
201806301539_027,17,109,Seamark,1211,1228,268,377
201806301539_022,45,14,Miscboat,1042,1087,260,274
201806301539_023,50,15,Miscboat,860,910,253,268
201806301539_024,66,18,Miscboat,826,892,254,272
201806301539_025,73,29,Miscboat,767,840,250,279
201806301539_026,94,32,Miscboat,938,1032,254,286
201806301539_027,100,40,Miscboat,1178,1278,262,302
201806301539_025,3,12,Seamark,635,638,261,273
201806301539_026,7,18,Seamark,765,772,260,278
201806301539_029,31,13,Motorboat,1162,1193,263,276
201806301539_030,25,12,Motorboat,1248,1273,267,279
201806301539_027,29,30,Cargoship,92,121,250,280
201806301539_028,27,29,Cargoship,161,188,253,282
201806301539_029,48,46,Cargoship,145,193,252,298
201806301539_030,61,32,Cargoship,85,146,268,300
201806301539_031,100,50,Cargoship,52,152,247,297
201806301539_026,11,15,Seamark,440,451,255,270
201806301539_027,18,30,Seamark,542,560,246,276
201806301539_028,17,28,Seamark,726,743,248,276
201806301539_029,18,30,Seamark,891,909,250,280
201806301539_030,18,44,Seamark,965,983,247,291
201806301539_031,19,45,Seamark,1147,1166,253,298
201806301539_032,17,42,Seamark,1263,1280,265,307
201806301539_029,29,32,Motorboat,946,975,249,281
201806301539_030,23,17,Motorboat,1015,1038,258,275
201806301539_031,33,25,Motorboat,1169,1202,255,280
201806301539_032,58,43,Motorboat,1195,1253,247,290
201806301539_032,46,114,Sailboat,40,86,198,312
201806301539_034,50,89,Sailboat,325,375,175,264
201806301539_035,69,113,Sailboat,461,530,159,272
201806301539_036,58,132,Sailboat,514,572,141,273
201806301539_037,57,130,Sailboat,553,610,139,269
201806301539_038,100,146,Sailboat,397,497,134,280
201806301539_039,76,154,Sailboat,427,503,113,267
201806301539_040,124,197,Sailboat,385,509,73,270
201806301539_041,177,252,Sailboat,305,482,32,284
201806301539_042,181,279,Sailboat,193,374,1,280
201806301539_043,301,295,Sailboat,40,341,8,303
201806301539_044,204,313,Sailboat,1,205,1,314
201806301539_034,45,59,Cruiseship,295,340,212,271
201806301539_035,77,81,Cruiseship,392,469,194,275
201806301539_036,84,81,Cruiseship,403,487,190,271
201806301539_037,102,101,Cruiseship,408,510,179,280
201806301539_038,158,136,Cruiseship,217,375,160,296
201806301539_039,279,186,Cruiseship,22,301,132,318
201806301539_040,178,275,Cruiseship,4,182,55,330
201806301539_034,141,77,Militaryship,91,232,222,299
201806301539_035,179,274,Militaryship,1,180,62,336
201806301539_034,47,81,Militaryship,234,281,203,284
201806301539_035,102,130,Militaryship,257,359,160,290
201806301539_036,173,91,Militaryship,115,288,219,310
201806301539_039,46,52,Militaryship,311,357,239,291
201806301539_040,101,94,Militaryship,186,287,202,296
201806301539_034,17,33,Militaryship,281,298,245,278
201806301539_035,24,46,Militaryship,354,378,235,281
201806301539_036,67,62,Militaryship,288,355,234,296
201806301539_037,120,83,Militaryship,185,305,226,309
201806301539_040,29,29,Militaryship,370,399,251,280
201806301539_041,55,43,Militaryship,253,308,251,294
201806301539_042,77,36,Militaryship,25,102,267,303
201806301539_036,23,32,Militaryship,493,516,234,266
201806301539_037,35,45,Militaryship,515,550,226,271
201806301539_038,69,69,Militaryship,359,428,215,284
201806301539_039,40,49,Militaryship,364,404,237,286
201806301539_040,82,78,Militaryship,288,370,211,289
201806301539_040,32,20,Miscboat,399,431,257,277
201806301539_041,61,46,Miscboat,309,370,242,288
201806301539_042,94,38,Miscboat,121,215,263,301
201806301539_040,34,12,Passengership,495,529,257,269
201806301539_041,37,13,Passengership,462,499,258,271
201806301539_042,37,18,Passengership,374,411,261,279
201806301539_043,52,34,Passengership,333,385,245,279
201806301539_044,74,30,Passengership,172,246,267,297
201806301539_045,34,24,Passengership,3,37,283,307
201806301539_044,44,27,Miscboat,253,297,262,289
201806301539_045,67,19,Miscboat,69,136,275,294
201806301539_014,76,32,Boat,20,96,296,328
201806301539_015,57,25,Boat,154,211,303,328
201806301539_016,55,25,Boat,194,249,301,326
201806301539_017,61,37,Boat,260,321,295,332
201806301539_018,56,28,Boat,351,407,294,322
201806301539_019,56,17,Boat,562,618,300,317
201806301539_020,46,33,Boat,846,892,285,318
201806301539_021,29,20,Boat,946,975,289,309
201806301539_022,25,13,Boat,871,896,289,302
201806301539_023,28,21,Boat,775,803,280,301
201806301539_024,33,20,Boat,635,668,281,301
201806301539_025,26,15,Boat,290,316,288,303
201806301539_026,30,21,Boat,267,297,280,301
201806301539_027,26,14,Boat,343,369,281,295
201806301539_028,23,13,Boat,415,438,282,295
201806301539_029,26,24,Boat,503,529,275,299
201806301539_030,27,10,Boat,495,522,286,296
201806301539_031,21,10,Boat,587,608,279,289
201806301539_032,29,25,Boat,265,294,278,303
201806301539_033,19,17,Boat,203,222,286,303
201806301539_034,17,12,Boat,405,422,278,290
201806301539_035,22,20,Boat,465,487,271,291
201806301539_036,21,19,Boat,572,593,273,292
201806301539_037,16,10,Boat,567,583,277,287
201806301539_038,21,17,Boat,512,533,274,291
201806301539_039,18,12,Boat,505,523,278,290
201806301539_040,15,8,Boat,611,626,275,283
201806301539_041,20,15,Boat,584,604,269,284
201806301539_042,21,15,Boat,500,521,269,284
201806301539_043,14,8,Boat,523,537,272,280
201806301539_044,23,18,Boat,421,444,270,288
201806301539_045,28,22,Boat,302,330,270,292
201806301539_046,12,6,Boat,273,285,275,281
201806301539_047,16,13,Boat,364,380,273,286
201806301539_048,18,14,Boat,470,488,268,282
201806301539_049,14,8,Boat,529,543,269,277
201806301539_050,13,11,Boat,518,531,269,280
201806301539_051,14,12,Boat,565,579,266,278
201806301539_052,15,13,Boat,621,636,265,278
201806301539_053,15,13,Boat,570,585,268,281
201806301539_054,16,14,Boat,548,564,266,280
201806301539_055,12,6,Boat,574,586,269,275
201806301539_056,14,9,Boat,766,780,267,276
201806301539_048,23,28,Miscboat,686,709,249,277
201806301539_049,50,48,Miscboat,675,725,246,294
201806301539_050,71,104,Miscboat,723,794,215,319
201806301539_051,154,125,Miscboat,814,968,254,379
201806301539_052,34,16,Boat,326,360,268,284
201806301539_053,60,24,Boat,219,279,268,292
201806301539_054,52,17,Boat,98,150,282,299
201806301539_052,41,34,Miscboat,725,766,245,279
201806301539_053,54,83,Miscboat,701,755,211,294
201806301539_054,58,56,Miscboat,687,745,234,290
201806301539_055,85,78,Miscboat,714,799,228,306
201806301539_056,123,259,Sailboat,887,1010,59,318
201806301539_053,35,98,Sailboat,654,689,176,274
201806301539_054,52,111,Sailboat,622,674,163,274
201806301539_055,53,97,Sailboat,644,697,176,273
201806301539_057,120,94,Passengership,765,885,202,296
201806301539_058,234,140,Passengership,833,1067,191,331
201806301539_059,253,421,Passengership,1028,1281,1,422
201806301539_053,20,20,Motorboat,677,697,259,279
201806301539_054,29,24,Motorboat,655,684,258,282
201806301539_055,26,22,Motorboat,678,704,262,284
201806301539_056,72,73,Motorboat,1064,1136,285,358
201806301539_053,66,95,Sailboat,274,340,193,288
201806301539_054,80,114,Sailboat,183,263,181,295
201806301539_055,55,133,Sailboat,121,176,167,300
201806301539_055,81,102,Sailboat,318,399,177,279
201806301539_056,176,164,Passengership,523,699,167,331
201806301539_057,91,83,Passengership,600,691,224,307
201806301539_058,74,72,Passengership,583,657,223,295
201806301539_059,78,87,Passengership,621,699,210,297
201806301539_060,66,57,Passengership,555,621,233,290
201806301539_061,55,52,Passengership,515,570,231,283
201806301539_062,54,58,Passengership,471,525,230,288
201806301539_063,42,41,Passengership,287,329,242,283
201806301539_064,36,35,Passengership,328,364,244,279
201806301539_065,55,55,Passengership,227,282,234,289
201806301539_058,83,114,Sailboat,123,206,183,297
201806301539_059,113,144,Sailboat,11,124,179,323
201806301539_058,55,27,Miscboat,255,310,257,284
201806301539_059,105,45,Miscboat,215,320,246,291
201806301539_060,111,46,Miscboat,68,179,257,303
201806301539_056,31,39,Passengership,848,879,239,278
201806301539_057,46,40,Passengership,724,770,242,282
201806301539_058,69,58,Passengership,738,807,230,288
201806301539_059,112,111,Passengership,823,935,205,316
201806301539_060,137,103,Passengership,845,982,224,327
201806301539_061,229,234,Passengership,1036,1265,175,409
201806301539_059,76,34,Militaryship,321,397,248,282
201806301539_060,77,39,Militaryship,217,294,246,285
201806301539_061,111,82,Militaryship,110,221,215,297
201806301539_062,137,134,Militaryship,1,138,187,321
201806301539_061,107,101,Passengership,925,1032,225,326
201806301539_062,202,184,Passengership,1079,1281,212,396
201806301539_058,15,9,Ferry,506,521,256,265
201806301539_059,16,12,Ferry,553,569,254,266
201806301539_058,25,16,Passengership,458,483,252,268
201806301539_059,46,26,Passengership,499,545,244,270
201806301539_060,62,19,Passengership,449,511,251,270
201806301539_060,57,33,Miscboat,770,827,259,292
201806301539_061,76,63,Miscboat,841,917,239,302
201806301539_062,136,189,Miscboat,918,1054,147,336
201806301539_063,309,185,Miscboat,955,1264,244,429
201806301539_061,20,25,Miscboat,816,836,268,293
201806301539_062,55,80,Miscboat,857,912,231,311
201806301539_063,87,50,Miscboat,797,884,277,327
201806301539_061,50,25,Miscboat,751,801,252,277
201806301539_062,65,33,Miscboat,767,832,252,285
201806301539_063,47,59,Miscboat,676,723,244,303
201806301539_064,63,55,Miscboat,779,842,259,314
201806301539_065,126,258,Miscboat,816,942,123,381
201806301539_066,245,207,Miscboat,1028,1273,294,501
201806301539_063,39,35,Motorboat,638,677,255,290
201806301539_064,41,37,Motorboat,728,769,261,298
201806301539_065,102,116,Motorboat,705,807,209,325
201806301539_064,19,12,Miscboat,378,397,261,273
201806301539_065,28,22,Miscboat,301,329,257,279
201806301539_062,73,39,Passengership,520,593,238,277
201806301539_063,149,26,Passengership,352,501,251,277
201806301539_064,113,30,Passengership,464,577,250,280
201806301539_065,63,98,Passengership,394,457,202,300
201806301539_066,257,203,Passengership,148,405,152,355
201806301539_067,147,75,Passengership,9,156,236,311
201806301539_067,27,24,Miscboat,479,506,251,275
201806301539_068,41,20,Miscboat,415,456,258,278
201806301539_069,47,22,Miscboat,203,250,265,287
201806301539_070,77,33,Miscboat,30,107,265,298
201806301539_067,41,21,Miscboat,257,298,269,290
201806301539_068,70,40,Miscboat,82,152,265,305
201806301539_067,38,21,Miscboat,437,475,257,278
201806301539_068,63,43,Miscboat,350,413,242,285
201806301539_069,81,35,Miscboat,101,182,259,294
201806301539_070,73,18,Boat,870,943,274,292
201806301539_071,82,20,Boat,847,929,281,301
201806301539_072,88,22,Boat,857,945,295,317
201806301539_029,44,67,Sailboat,1028,1072,209,276
201806301539_031,14,64,Sailboat,309,323,215,279
201806301539_043,14,25,Sailboat,464,478,235,260
201806301539_057,117,342,Sailboat,898,1015,0,342
201806301539_056,139,413,Sailboat,1141,1280,1,414
201806301539_057,237,434,Sailboat,1043,1280,0,434
201806301539_055,76,127,Sailboat,180,256,167,294
201806301539_055,77,118,Sailboat,257,334,167,285
201806301539_049,29,8,Ferry,566,595,254,262
201806301539_058,43,34,Ferry,81,124,279,313
201806301539_009,60,18,Passengership,87,147,268,286
201806301539_011,13,9,Boat,739,752,264,273
201806301539_021,48,27,Miscboat,27,75,275,302
201806301539_027,47,28,Miscboat,1011,1058,252,280
201806301539_029,22,12,Boat,992,1014,262,274
201806301539_033,34,62,Motorboat,1,35,234,296
201806301539_057,135,69,Motorboat,1022,1157,276,345
201806301539_056,57,37,Boat,1094,1151,359,396
201806301539_055,96,32,Motorboat,27,123,272,304
201806301539_064,187,112,Miscboat,1000,1187,287,399
201806301539_069,78,82,Motorboat,876,954,250,332
201806301539_072,46,30,Passengership,395,441,261,291
201806301539_013,34,16,Boat,155,189,286,302
201806301539_020,62,45,Motorboat,559,621,274,319
201806301539_029,23,17,Motorboat,1202,1225,261,278
201806301539_029,19,12,Motorboat,1144,1163,262,274
201806301539_043,46,29,Boat,915,961,361,390
201806301539_056,54,37,Motorboat,920,974,257,294
201806301539_056,158,75,Motorboat,1,159,268,343
201806301539_037,172,286,Militaryship,10,182,55,341
201806301539_041,267,162,Militaryship,1,268,157,319
201806301539_050,38,15,Ferry,567,605,251,266
201806301539_061,35,15,Passengership,477,512,254,269
201806301539_072,152,56,Miscboat,25,177,247,303
201806301539_008,5,10,Seamark,931,936,255,265
201806301539_017,17,24,Seamark,1198,1215,268,292
201806301539_022,4,34,Seamark,1022,1026,281,315
